,Unnamed: 0,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
389,389.0,1.0,1.0,1.0,10.0,2.0,30.0,7.0,0.2572467625141144,0.2572467923164368,0.0,0.0,0.0,0.0,1723.0,0.0,1161.0,2056.0,20.509031772613522,17_D_exp32,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,15.0,Network 1,D,Min
390,390.0,1.0,1.0,1.0,10.0,2.0,60.0,1.0,0.2460222244262696,0.2460222244262696,0.0,0.0,0.0,0.0,241.0,0.0,166.0,2032.0,41.658130168914795,17_D_exp32,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,32.0,Network 1,D,Min
391,391.0,1.0,1.0,1.0,10.0,2.0,60.0,7.0,0.2794798016548157,0.2794798016548157,0.0,0.0,0.0,0.0,1666.0,23.0,1153.0,2026.0,79.64952325820924,17_D_exp32,17_D.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,60.0,Network 1,D,Min
404,404.0,1.0,1.0,1.0,11.0,2.0,30.0,1.0,0.1925611048936844,0.1925611048936844,0.0,0.0,0.0,0.0,452.0,0.0,170.0,3110.0,37.00320315361022,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,19.0,Network 1,D,Min
405,405.0,1.0,1.0,1.0,11.0,2.0,30.0,7.0,0.1964871883392334,0.1964871883392334,0.0,0.0,0.0,0.0,3162.0,0.0,1185.0,3104.0,35.91410493850708,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,18.0,Network 1,D,Min
406,406.0,1.0,1.0,1.0,11.0,2.0,60.0,1.0,0.19401659071445465,0.19401659071445465,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080.0,27.39561676979065,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,14.0,Network 1,D,Min
407,407.0,1.0,1.0,1.0,11.0,2.0,60.0,7.0,0.1904335170984268,0.1904335469007492,0.0,0.0,0.0,0.0,3143.0,0.0,1162.0,3074.0,56.12687420845032,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,28.0,Network 1,D,Min
412,412.0,1.0,1.0,1.0,11.0,4.0,30.0,1.0,0.16990414261817932,0.16990414261817932,0.0,0.0,0.0,0.0,452.0,0.0,170.0,3110.0,29.52181148529053,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays1,15.0,Network 1,D,Min
413,413.0,1.0,1.0,1.0,11.0,4.0,30.0,7.0,0.18323937058448792,0.18323935568332672,0.0,0.0,0.0,0.0,3162.0,0.0,1185.0,3104.0,26.375535488128662,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays7,13.0,Network 1,D,Min
414,414.0,1.0,1.0,1.0,11.0,4.0,60.0,1.0,0.15736719965934753,0.15736719965934753,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080.0,27.71818423271179,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays1,14.0,Network 1,D,Min
415,415.0,1.0,1.0,1.0,11.0,4.0,60.0,7.0,0.15638580918312073,0.15638580918312073,0.0,0.0,0.0,0.0,3143.0,0.0,1162.0,3074.0,31.905901432037354,17_D_exp32,17_D.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays7,16.0,Network 1,D,Min
420,420.0,1.0,1.0,1.0,12.0,2.0,30.0,1.0,0.17038503289222715,0.17038503289222715,0.0,0.0,0.0,0.0,511.0,0.0,166.0,3385.0,79.65378975868225,17_D_exp32,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,38.0,Network 1,D,Min
421,421.0,1.0,1.0,1.0,12.0,2.0,30.0,7.0,0.17234665155410767,0.17234665155410767,0.0,0.0,0.0,0.0,3561.0,0.0,1171.0,3379.0,136.04285717010498,17_D_exp32,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,63.0,Network 1,D,Min
422,422.0,1.0,1.0,1.0,12.0,2.0,60.0,1.0,0.16704750061035156,0.16704750061035156,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,75.92099976539613,17_D_exp32,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,36.0,Network 1,D,Min
423,423.0,1.0,1.0,1.0,12.0,2.0,60.0,7.0,0.1665859818458557,0.1665859818458557,0.0,0.0,0.0,0.0,3560.0,0.0,1130.0,3349.0,78.67967510223389,17_D_exp32,17_D.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,37.0,Network 1,D,Min
430,430.0,1.0,1.0,1.0,12.0,4.0,60.0,1.0,0.15695236623287198,0.15695236623287198,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,49.50372958183289,17_D_exp32,17_D.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,23.0,Network 1,D,Min
436,436.0,1.0,1.0,1.0,13.0,2.0,30.0,1.0,0.18464265763759613,0.18464265763759613,0.0,0.0,0.0,0.0,485.0,0.0,191.0,3377.0,66.05519080162047,17_D_exp32,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,31.0,Network 1,D,Min
437,437.0,1.0,1.0,1.0,13.0,2.0,30.0,7.0,0.18586203455924988,0.18586204946041107,0.0,0.0,0.0,0.0,3380.0,0.0,1345.0,3371.0,63.92292618751526,17_D_exp32,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,30.0,Network 1,D,Min
438,438.0,1.0,1.0,1.0,13.0,2.0,60.0,1.0,0.18279790878295896,0.18279790878295896,0.0,0.0,0.0,0.0,484.0,0.0,186.0,3347.0,33.634814977645874,17_D_exp32,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,16.0,Network 1,D,Min
439,439.0,1.0,1.0,1.0,13.0,2.0,60.0,7.0,0.18517670035362244,0.18517674505710602,0.0,0.0,0.0,0.0,3377.0,0.0,1306.0,3341.0,43.12445592880249,17_D_exp32,17_D.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,20.0,Network 1,D,Min
446,446.0,1.0,1.0,1.0,13.0,4.0,60.0,1.0,0.1974565386772156,0.1974565386772156,0.0,0.0,0.0,0.0,484.0,0.0,186.0,3347.0,65.5130124092102,17_D_exp32,17_D.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,31.0,Network 1,D,Min
447,447.0,1.0,1.0,1.0,13.0,4.0,60.0,7.0,0.1917492151260376,0.1917492151260376,0.0,0.0,0.0,0.0,3377.0,0.0,1306.0,3341.0,84.59775710105895,17_D_exp32,17_D.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,39.0,Network 1,D,Min
452,452.0,1.0,1.0,1.0,14.0,2.0,30.0,1.0,0.1686478704214096,0.1686478704214096,0.0,0.0,0.0,0.0,517.0,0.0,160.0,3385.0,69.00002598762511,17_D_exp32,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,33.0,Network 1,D,Min
453,453.0,1.0,1.0,1.0,14.0,2.0,30.0,7.0,0.17128637433052066,0.17128638923168182,0.0,0.0,0.0,0.0,3603.0,0.0,1129.0,3379.0,81.99028563499449,17_D_exp32,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,38.0,Network 1,D,Min
454,454.0,1.0,1.0,1.0,14.0,2.0,60.0,1.0,0.16654378175735474,0.16654378175735474,0.0,0.0,0.0,0.0,516.0,0.0,155.0,3355.0,93.87212610244751,17_D_exp32,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,44.0,Network 1,D,Min
455,455.0,1.0,1.0,1.0,14.0,2.0,60.0,7.0,0.17216724157333374,0.17216724157333374,0.0,0.0,0.0,0.0,3598.0,0.0,1092.0,3349.0,85.40819048881532,17_D_exp32,17_D.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,40.0,Network 1,D,Min
468,468.0,1.0,1.0,1.0,0.0,2.0,30.0,1.0,0.09117241203784944,0.09117240458726884,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,87.66336846351624,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,43.0,Network 1,D,Min
469,469.0,1.0,1.0,1.0,0.0,2.0,30.0,7.0,0.09059444814920424,0.09059445559978484,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,60.74846076965332,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,29.0,Network 1,D,Min
470,470.0,1.0,1.0,1.0,0.0,2.0,60.0,1.0,0.08423653990030289,0.08423653990030289,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,29.401569366455078,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,14.0,Network 1,D,Min
471,471.0,1.0,1.0,1.0,0.0,2.0,60.0,7.0,0.08557725697755814,0.08557725697755814,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,29.40154457092285,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,14.0,Network 1,D,Min
473,473.0,1.0,1.0,1.0,0.0,3.0,30.0,7.0,0.08852224797010423,0.08852224051952362,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,65.47554326057434,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,31.0,Network 1,D,Min
474,474.0,1.0,1.0,1.0,0.0,3.0,60.0,1.0,0.08711658418178557,0.08711658418178557,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,27.47524857521057,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,13.0,Network 1,D,Min
475,475.0,1.0,1.0,1.0,0.0,3.0,60.0,7.0,0.0851307213306427,0.0851307287812233,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,58.39827919006348,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,28.0,Network 1,D,Min
476,476.0,1.0,1.0,1.0,0.0,4.0,30.0,1.0,0.08229517191648482,0.08229517191648482,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,43.6447217464447,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,21.0,Network 1,D,Min
477,477.0,1.0,1.0,1.0,0.0,4.0,30.0,7.0,0.08014912903308867,0.08014914393424988,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,46.19785261154175,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,22.0,Network 1,D,Min
478,478.0,1.0,1.0,1.0,0.0,4.0,60.0,1.0,0.08219567686319351,0.08219567686319351,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,37.11647081375122,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,18.0,Network 1,D,Min
479,479.0,1.0,1.0,1.0,0.0,4.0,60.0,7.0,0.07287082821130753,0.07287081331014633,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,47.92457151412964,17_D_exp64,17_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,23.0,Network 1,D,Min
484,484.0,1.0,1.0,1.0,1.0,2.0,30.0,1.0,0.12270548194646835,0.12270548194646835,0.0,0.0,0.0,0.0,580.0,0.0,88.0,3337.0,25.23095798492432,17_D_exp64,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,12.0,Network 1,D,Min
485,485.0,1.0,1.0,1.0,1.0,2.0,30.0,7.0,0.11484134942293167,0.11484134942293167,0.0,0.0,0.0,0.0,4059.0,0.0,610.0,3331.0,24.104709148406982,17_D_exp64,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,11.0,Network 1,D,Min
486,486.0,1.0,1.0,1.0,1.0,2.0,60.0,1.0,0.1175125539302826,0.1175125539302826,0.0,0.0,0.0,0.0,576.0,0.0,86.0,3307.0,27.35254001617432,17_D_exp64,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,13.0,Network 1,D,Min
487,487.0,1.0,1.0,1.0,1.0,2.0,60.0,7.0,0.1127324178814888,0.11273243278265,0.0,0.0,0.0,0.0,4028.0,0.0,599.0,3301.0,111.76058006286621,17_D_exp64,17_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,53.0,Network 1,D,Min
493,493.0,1.0,1.0,1.0,1.0,4.0,30.0,7.0,0.10735194385051727,0.10735194385051727,0.0,0.0,0.0,0.0,4059.0,0.0,610.0,3331.0,59.25330710411072,17_D_exp64,17_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,28.0,Network 1,D,Min
494,494.0,1.0,1.0,1.0,1.0,4.0,60.0,1.0,0.10678625851869583,0.10678625851869583,0.0,0.0,0.0,0.0,576.0,0.0,86.0,3307.0,52.53770446777344,17_D_exp64,17_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,25.0,Network 1,D,Min
495,495.0,1.0,1.0,1.0,1.0,4.0,60.0,7.0,0.10359594970941544,0.10359594970941544,0.0,0.0,0.0,0.0,4028.0,0.0,599.0,3301.0,72.39864087104796,17_D_exp64,17_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,34.0,Network 1,D,Min
500,500.0,1.0,1.0,1.0,2.0,2.0,30.0,1.0,0.11297775059938432,0.11297775059938432,0.0,0.0,0.0,0.0,570.0,0.0,85.0,3272.0,27.210551738739014,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,13.0,Network 1,D,Min
501,501.0,1.0,1.0,1.0,2.0,2.0,30.0,7.0,0.11457185447216035,0.11457186937332152,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266.0,39.82703709602357,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,19.0,Network 1,D,Min
502,502.0,1.0,1.0,1.0,2.0,2.0,60.0,1.0,0.1104758083820343,0.1104758083820343,0.0,0.0,0.0,0.0,568.0,0.0,81.0,3242.0,24.920228958129893,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,12.0,Network 1,D,Min
503,503.0,1.0,1.0,1.0,2.0,2.0,60.0,7.0,0.11012864857912064,0.11012865602970123,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,71.48939275741576,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,34.0,Network 1,D,Min
506,506.0,1.0,1.0,1.0,2.0,3.0,60.0,1.0,0.08538622409105301,0.08538622409105301,0.0,0.0,0.0,0.0,564.0,4.0,81.0,3242.0,70.32204174995421,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,34.0,Network 1,D,Min
507,507.0,1.0,1.0,1.0,2.0,3.0,60.0,7.0,0.10978233814239502,0.10978232324123384,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,36.86760139465332,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,17.0,Network 1,D,Min
508,508.0,1.0,1.0,1.0,2.0,4.0,30.0,1.0,0.10016055405139923,0.10016055405139923,0.0,0.0,0.0,0.0,570.0,0.0,85.0,3272.0,47.359721183776855,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays1,23.0,Network 1,D,Min
509,509.0,1.0,1.0,1.0,2.0,4.0,30.0,7.0,0.1021217331290245,0.10212172567844392,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266.0,48.15127944946289,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays7,23.0,Network 1,D,Min
510,510.0,1.0,1.0,1.0,2.0,4.0,60.0,1.0,0.11694739013910295,0.11694739013910295,0.0,0.0,0.0,0.0,568.0,0.0,81.0,3242.0,51.56194686889648,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays1,25.0,Network 1,D,Min
511,511.0,1.0,1.0,1.0,2.0,4.0,60.0,7.0,0.11020678281784058,0.11020677536725998,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236.0,60.66582131385803,17_D_exp64,17_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays7,29.0,Network 1,D,Min
516,516.0,1.0,1.0,1.0,3.0,2.0,30.0,1.0,0.17078690230846405,0.17078690230846405,0.0,0.0,0.0,0.0,521.0,0.0,157.0,3389.0,65.54907035827637,17_D_exp64,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays1,31.0,Network 1,D,Min
517,517.0,1.0,1.0,1.0,3.0,2.0,30.0,7.0,0.17119203507900238,0.17119200527668,0.0,0.0,0.0,0.0,3636.0,0.0,1103.0,3383.0,71.3939154148102,17_D_exp64,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays7,33.0,Network 1,D,Min
518,518.0,1.0,1.0,1.0,3.0,2.0,60.0,1.0,0.16825437545776367,0.16825437545776367,0.0,0.0,0.0,0.0,521.0,0.0,151.0,3359.0,57.773531913757324,17_D_exp64,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays1,27.0,Network 1,D,Min
519,519.0,1.0,1.0,1.0,3.0,2.0,60.0,7.0,0.1749141663312912,0.1749141812324524,0.0,0.0,0.0,0.0,3635.0,0.0,1062.0,3353.0,30.29004263877869,17_D_exp64,17_D.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays7,14.0,Network 1,D,Min
527,527.0,1.0,1.0,1.0,3.0,4.0,60.0,7.0,0.15183866024017334,0.15183866024017334,0.0,0.0,0.0,0.0,3635.0,0.0,1062.0,3353.0,41.64885258674622,17_D_exp64,17_D.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays7,19.0,Network 1,D,Min
532,532.0,1.0,1.0,1.0,4.0,2.0,30.0,1.0,0.17360219359397888,0.17360219359397888,0.0,0.0,0.0,0.0,499.0,0.0,177.0,3378.0,80.21496677398682,17_D_exp64,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays1,38.0,Network 1,D,Min
533,533.0,1.0,1.0,1.0,4.0,2.0,30.0,7.0,0.17623375356197354,0.17623372375965118,0.0,0.0,0.0,0.0,3481.0,0.0,1244.0,3372.0,106.77538871765137,17_D_exp64,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays7,50.0,Network 1,D,Min
534,534.0,1.0,1.0,1.0,4.0,2.0,60.0,1.0,0.16649852693080902,0.16649852693080902,0.0,0.0,0.0,0.0,498.0,0.0,172.0,3348.0,46.44465947151184,17_D_exp64,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays1,22.0,Network 1,D,Min
535,535.0,1.0,1.0,1.0,4.0,2.0,60.0,7.0,0.16944442689418793,0.16944441199302673,0.0,0.0,0.0,0.0,3478.0,0.0,1205.0,3342.0,61.49387621879578,17_D_exp64,17_D.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays7,28.0,Network 1,D,Min
539,539.0,1.0,1.0,1.0,4.0,3.0,60.0,7.0,0.1949685961008072,0.1949685961008072,0.0,0.0,0.0,0.0,3472.0,6.0,1205.0,3342.0,41.12508797645569,17_D_exp64,17_D.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays7,19.0,Network 1,D,Min
545,545.0,1.0,1.0,1.0,5.0,1.0,30.0,7.0,0.052773281931877136,0.05277327820658684,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,70.87163376808168,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays7,33.0,Network 1,D,Min
547,547.0,1.0,1.0,1.0,5.0,1.0,60.0,7.0,0.050506610423326485,0.050506602972745895,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,52.018271207809455,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays7,24.0,Network 1,D,Min
548,548.0,1.0,1.0,1.0,5.0,2.0,30.0,1.0,0.06209611892700195,0.06209611892700195,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,41.97805213928223,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays1,20.0,Network 1,D,Min
549,549.0,1.0,1.0,1.0,5.0,2.0,30.0,7.0,0.061201870441436775,0.061201877892017365,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,32.37706208229065,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays7,15.0,Network 1,D,Min
550,550.0,1.0,1.0,1.0,5.0,2.0,60.0,1.0,0.06061384081840515,0.06061384081840515,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,82.91024398803711,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays1,39.0,Network 1,D,Min
551,551.0,1.0,1.0,1.0,5.0,2.0,60.0,7.0,0.06016606464982033,0.060166057199239724,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,51.89808917045593,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays7,24.0,Network 1,D,Min
552,552.0,1.0,1.0,1.0,5.0,3.0,30.0,1.0,0.060603369027376175,0.060603369027376175,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,42.08928322792053,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays1,20.0,Network 1,D,Min
553,553.0,1.0,1.0,1.0,5.0,3.0,30.0,7.0,0.05859450623393059,0.058594509959220886,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,60.31691479682922,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays7,28.0,Network 1,D,Min
554,554.0,1.0,1.0,1.0,5.0,3.0,60.0,1.0,0.05337989330291748,0.05337989330291748,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,88.72232127189636,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays1,42.0,Network 1,D,Min
555,555.0,1.0,1.0,1.0,5.0,3.0,60.0,7.0,0.058722447603940964,0.05872245505452156,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,52.56733727455139,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,24.0,Network 1,D,Min
556,556.0,1.0,1.0,1.0,5.0,4.0,30.0,1.0,0.06163844093680384,0.06163844093680384,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,48.593366384506226,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,23.0,Network 1,D,Min
557,557.0,1.0,1.0,1.0,5.0,4.0,30.0,7.0,0.061292678117752075,0.06129268556833267,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,66.97610139846803,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays7,31.0,Network 1,D,Min
558,558.0,1.0,1.0,1.0,5.0,4.0,60.0,1.0,0.05937011912465096,0.05937011912465096,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,104.05342721939087,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays1,49.0,Network 1,D,Min
559,559.0,1.0,1.0,1.0,5.0,4.0,60.0,7.0,0.05979375913739205,0.05979375168681145,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,39.0891251564026,17_D_exp64,17_D.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays7,18.0,Network 1,D,Min
564,564.0,1.0,1.0,1.0,6.0,2.0,30.0,1.0,0.17965665459632876,0.17965665459632876,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392.0,60.82429218292236,17_D_exp64,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays1,29.0,Network 1,D,Min
565,565.0,1.0,1.0,1.0,6.0,2.0,30.0,7.0,0.1806296408176422,0.18062962591648105,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386.0,63.99121260643005,17_D_exp64,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays7,30.0,Network 1,D,Min
566,566.0,1.0,1.0,1.0,6.0,2.0,60.0,1.0,0.1812638342380524,0.1812638342380524,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362.0,44.76473832130432,17_D_exp64,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays1,21.0,Network 1,D,Min
567,567.0,1.0,1.0,1.0,6.0,2.0,60.0,7.0,0.1795431524515152,0.1795431524515152,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356.0,45.663342237472534,17_D_exp64,17_D.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays7,21.0,Network 1,D,Min
572,572.0,1.0,1.0,1.0,7.0,2.0,30.0,1.0,0.1721912920475006,0.1721912920475006,0.0,0.0,0.0,0.0,391.0,0.0,135.0,2629.0,49.15382695198059,17_D_exp64,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,29.0,Network 1,D,Min
573,573.0,1.0,1.0,1.0,7.0,2.0,30.0,7.0,0.1716168224811554,0.1716168075799942,0.0,0.0,0.0,0.0,2740.0,0.0,935.0,2623.0,84.50635266304015,17_D_exp64,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,49.0,Network 1,D,Min
574,574.0,1.0,1.0,1.0,7.0,2.0,60.0,1.0,0.17291474342346191,0.17291474342346191,0.0,0.0,0.0,0.0,385.0,0.0,135.0,2599.0,89.14176917076111,17_D_exp64,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,55.0,Network 1,D,Min
575,575.0,1.0,1.0,1.0,7.0,2.0,60.0,7.0,0.1735718995332718,0.17357191443443298,0.0,0.0,0.0,0.0,2698.0,0.0,935.0,2593.0,98.63560438156128,17_D_exp64,17_D.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,59.0,Network 1,D,Min
582,582.0,1.0,1.0,1.0,7.0,4.0,60.0,1.0,0.17953424155712128,0.17953424155712128,0.0,0.0,0.0,0.0,385.0,0.0,135.0,2599.0,23.019944667816162,17_D_exp64,17_D.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays1,14.0,Network 1,D,Min
588,588.0,1.0,1.0,1.0,8.0,2.0,30.0,1.0,0.18753626942634585,0.18753626942634585,0.0,0.0,0.0,0.0,503.0,0.0,169.0,3357.0,31.77164649963379,17_D_exp64,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,15.0,Network 1,D,Min
589,589.0,1.0,1.0,1.0,8.0,2.0,30.0,7.0,0.1872369796037674,0.1872369945049286,0.0,0.0,0.0,0.0,3509.0,0.0,1188.0,3351.0,73.45457744598389,17_D_exp64,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,35.0,Network 1,D,Min
590,590.0,1.0,1.0,1.0,8.0,2.0,60.0,1.0,0.18316218256950376,0.18316218256950376,0.0,0.0,0.0,0.0,500.0,0.0,166.0,3327.0,60.78787326812744,17_D_exp64,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,29.0,Network 1,D,Min
591,591.0,1.0,1.0,1.0,8.0,2.0,60.0,7.0,0.17896467447280884,0.17896467447280884,0.0,0.0,0.0,0.0,3494.0,0.0,1161.0,3321.0,161.0313086509705,17_D_exp64,17_D.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,75.0,Network 1,D,Min
598,598.0,1.0,1.0,1.0,8.0,4.0,60.0,1.0,0.15652690827846527,0.15652690827846527,0.0,0.0,0.0,0.0,500.0,0.0,166.0,3327.0,56.89666986465454,17_D_exp64,17_D.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,27.0,Network 1,D,Min
