,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,Sitename,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,WS_ms_75cm_Min,Flag_WS_ms_75cm_Min,WS_ms_150cm_Min,Flag_WS_ms_150cm_Min,WS_ms_300cm_Min,Flag_WS_ms_300cm_Min,Date_datetime,Batt_V_TMn_datetime
1857,2018-09-27 00:00:00,2018,270,23.9997,80.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2018-09-27 06:00:01,23.61,A,22.39,A,32.44,A,12.32,A,52.47,A,90.3,A,22.21,A,0.0,A,1.464,A,1.11,A,208.0,A,34.2,A,0.6890000000000001,A,0.672,A,1.464,A,4.828,A,6.337999999999999,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2018-09-27 00:00:00,2018-09-27 06:00:01
1858,2018-09-28 00:00:00,2018,271,23.9997,81.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.69,A,2018-09-28 06:03:46,24.31,A,23.63,A,34.54,A,12.19,A,35.09,A,71.21,A,9.19,A,0.0,A,1.032,A,0.233,A,195.0,A,55.24,A,0.434,A,0.358,A,1.032,A,7.072,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2018-09-28 00:00:00,2018-09-28 06:03:46
1859,2018-09-29 00:00:00,2018,272,23.9997,82.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2018-09-29 06:02:45,24.44,A,24.36,A,33.81,A,13.18,A,33.13,A,61.14,A,16.29,A,0.0,A,1.964,A,1.446,A,197.0,A,36.36,A,1.003,A,1.151,A,1.963,A,7.072,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2018-09-29 00:00:00,2018-09-29 06:02:45
1860,2018-09-30 00:00:00,2018,273,23.9997,83.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.73,A,2018-09-30 06:02:32,25.1,A,24.22,A,33.04,A,14.03,A,32.38,A,65.52,A,13.41,A,0.0,A,1.736,A,1.133,A,202.0,A,41.47,A,0.825,A,0.971,A,1.735,A,5.5760000000000005,A,7.83,A,7.84,A,0.0,A,0.0,A,0.0,A,2018-09-30 00:00:00,2018-09-30 06:02:32
1861,2018-10-01 00:00:00,2018,274,23.9997,84.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.75,A,2018-10-01 05:21:59,24.52,A,24.27,A,31.53,A,15.15,A,47.94,A,92.4,A,29.24,A,0.0,A,2.674,A,1.746,A,179.0,A,44.4,A,1.49,A,1.743,A,2.673,A,7.072,A,7.83,A,9.34,A,0.0,A,0.0,A,0.0,A,2018-10-01 00:00:00,2018-10-01 05:21:59
1862,2018-10-02 00:00:00,2018,275,23.9997,85.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2018-10-02 06:23:19,24.58,A,23.55,A,31.31,A,17.73,A,69.61,A,97.2,A,33.21,A,0.0,A,2.092,A,1.17,A,195.0,A,47.57,A,1.047,A,1.255,A,2.0909999999999997,A,8.57,A,10.07,A,12.33,A,0.0,A,0.0,A,0.0,A,2018-10-02 00:00:00,2018-10-02 06:23:19
1863,2018-10-03 00:00:00,2018,276,23.9997,86.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2018-10-03 05:51:52,24.34,A,23.84,A,31.34,A,16.54,A,47.54,A,86.7,A,17.79,A,0.0,A,2.759,A,2.3680000000000003,A,232.0,A,27.87,A,1.504,A,1.896,A,2.758,A,7.82,A,9.32,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-10-03 00:00:00,2018-10-03 05:51:52
1864,2018-10-04 00:00:00,2018,277,23.9997,87.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2018-10-04 06:21:37,23.63,A,23.29,A,32.3,A,14.74,A,45.73,A,82.4,A,21.38,A,0.0,A,1.838,A,1.4180000000000001,A,223.0,A,32.33,A,0.937,A,1.071,A,1.838,A,7.072,A,8.58,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-10-04 00:00:00,2018-10-04 06:21:37
1865,2018-10-05 00:00:00,2018,278,23.9997,88.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.69,A,2018-10-05 06:09:02,22.67,A,22.47,A,31.78,A,12.92,A,40.35,A,77.28,A,14.49,A,0.0,A,2.42,A,1.964,A,254.0,A,28.77,A,1.2890000000000001,A,1.571,A,2.42,A,8.57,A,10.81,A,13.08,A,0.0,A,0.0,A,0.0,A,2018-10-05 00:00:00,2018-10-05 06:09:02
1866,2018-10-06 00:00:00,2018,279,23.9997,89.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2018-10-06 06:21:58,22.02,A,22.03,A,30.58,A,13.41,A,37.65,A,89.1,A,17.82,A,0.0,A,2.95,A,2.4530000000000003,A,226.0,A,30.35,A,1.589,A,1.89,A,2.949,A,10.06,A,12.31,A,14.57,A,0.0,A,0.0,A,0.0,A,2018-10-06 00:00:00,2018-10-06 06:21:58
1867,2018-10-07 00:00:00,2018,280,23.9997,90.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.73,A,2018-10-07 06:06:43,19.29,A,19.7,A,25.74,A,14.01,A,52.92,A,82.3,A,30.9,A,1.7,A,3.745,A,2.886,A,220.0,A,37.9,A,2.141,A,2.647,A,3.748,A,10.81,A,13.8,A,16.82,A,0.0,A,0.0,A,0.0,A,2018-10-07 00:00:00,2018-10-07 06:06:43
1868,2018-10-08 00:00:00,2018,281,23.9997,91.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.64,A,2018-10-08 06:22:23,14.48,A,13.91,A,20.19,A,7.64,A,66.82,A,93.3,A,30.87,A,0.4,A,2.783,A,2.017,A,201.0,A,40.36,A,1.567,A,1.761,A,2.782,A,7.82,A,9.32,A,10.83,A,0.0,A,0.0,A,0.0,A,2018-10-08 00:00:00,2018-10-08 06:22:23
1869,2018-10-09 00:00:00,2018,282,23.9997,92.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2018-10-09 06:21:58,14.57,A,13.67,A,22.17,A,6.01,A,58.99,A,98.7,A,22.04,A,0.0,A,2.106,A,1.629,A,265.0,A,32.62,A,1.114,A,1.249,A,2.105,A,8.57,A,10.81,A,11.58,A,0.0,A,0.0,A,0.0,A,2018-10-09 00:00:00,2018-10-09 06:21:58
1870,2018-10-10 00:00:00,2018,283,23.9997,93.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2018-10-10 05:54:44,14.77,A,14.65,A,24.12,A,2.61,A,45.04,A,85.6,A,20.46,A,0.0,A,2.29,A,1.9140000000000001,A,231.0,A,27.68,A,1.226,A,1.4569999999999999,A,2.289,A,10.06,A,12.31,A,11.58,A,0.0,A,0.0,A,0.0,A,2018-10-10 00:00:00,2018-10-10 05:54:44
1871,2018-10-11 00:00:00,2018,284,23.9997,94.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.65,A,2018-10-11 06:22:42,17.59,A,17.39,A,24.65,A,8.5,A,47.66,A,71.67,A,25.92,A,0.0,A,1.847,A,1.4069999999999998,A,226.0,A,33.82,A,0.968,A,1.0270000000000001,A,1.8459999999999999,A,7.072,A,7.83,A,9.34,A,0.0,A,0.0,A,0.0,A,2018-10-11 00:00:00,2018-10-11 06:22:42
1872,2018-10-12 00:00:00,2018,285,23.9997,95.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2018-10-12 23:22:11,14.86,A,15.2,A,18.24,A,13.69,A,84.6,A,97.9,A,48.53,A,0.1,A,0.871,A,0.23,A,174.0,A,50.78,A,0.242,A,0.363,A,0.871,A,3.332,A,4.1,A,4.848,A,0.0,A,0.0,A,0.0,A,2018-10-12 00:00:00,2018-10-12 23:22:11
1873,2018-10-13 00:00:00,2018,286,23.9997,96.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2018-10-13 04:21:52,17.2,A,16.61,A,22.62,A,13.06,A,82.0,A,97.8,A,52.52,A,0.0,A,1.939,A,1.7630000000000001,A,210.0,A,19.64,A,1.0,A,1.445,A,1.9380000000000002,A,7.82,A,8.58,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-10-13 00:00:00,2018-10-13 04:21:52
1874,2018-10-14 00:00:00,2018,287,23.9997,97.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.82,A,2018-10-14 05:21:43,17.43,A,17.28,A,22.83,A,12.22,A,60.54,A,94.1,A,31.23,A,0.0,A,2.376,A,1.984,A,251.0,A,26.39,A,1.2570000000000001,A,1.665,A,2.376,A,7.82,A,10.07,A,11.58,A,0.0,A,0.0,A,0.0,A,2018-10-14 00:00:00,2018-10-14 05:21:43
1875,2018-10-15 00:00:00,2018,288,23.9997,98.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2018-10-15 06:24:58,10.24,A,9.37,A,14.79,A,6.31,A,58.06,A,76.85,A,47.9,A,1.3,A,3.5780000000000003,A,1.47,A,91.0,A,60.68,A,1.8840000000000001,A,2.419,A,3.5789999999999997,A,7.072,A,8.58,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-10-15 00:00:00,2018-10-15 06:24:58
1876,2018-10-16 00:00:00,2018,289,23.9997,99.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2018-10-16 23:22:24,8.4,A,8.13,A,10.16,A,7.09,A,62.14,A,75.19,A,45.92,A,0.0,A,2.431,A,1.318,A,57.0,A,53.07,A,1.0659999999999998,A,1.396,A,2.43,A,6.324,A,7.084,A,7.84,A,0.0,A,0.0,A,0.0,A,2018-10-16 00:00:00,2018-10-16 23:22:24
1877,2018-10-17 00:00:00,2018,290,23.9997,100.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.53,A,2018-10-17 06:23:09,11.85,A,11.33,A,14.27,A,8.09,A,62.26,A,72.63,A,53.79,A,0.0,A,2.108,A,1.077,A,100.0,A,52.74,A,1.003,A,1.163,A,2.108,A,5.5760000000000005,A,7.084,A,7.84,A,0.0,A,0.0,A,0.0,A,2018-10-17 00:00:00,2018-10-17 06:23:09
1878,2018-10-18 00:00:00,2018,291,23.9997,101.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.51,A,2018-10-18 22:21:37,10.9,A,10.91,A,12.38,A,9.3,A,87.5,A,95.7,A,66.12,A,10.9,A,0.8270000000000001,A,0.588,A,116.0,A,27.75,A,0.35600000000000004,A,0.45899999999999996,A,0.8270000000000001,A,5.5760000000000005,A,4.846,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2018-10-18 00:00:00,2018-10-18 22:21:37
1879,2018-10-19 00:00:00,2018,292,23.9997,102.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.48,A,2018-10-19 03:21:52,16.38,A,15.01,A,21.28,A,10.85,A,80.1,A,95.1,A,53.66,A,0.0,A,0.7020000000000001,A,0.511,A,13.0,A,27.5,A,0.275,A,0.313,A,0.7020000000000001,A,4.08,A,4.846,A,4.848,A,0.0,A,0.0,A,0.0,A,2018-10-19 00:00:00,2018-10-19 03:21:52
1880,2018-10-20 00:00:00,2018,293,23.9997,103.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.79,A,2018-10-20 06:21:51,17.29,A,16.94,A,24.21,A,10.24,A,56.9,A,98.2,A,25.2,A,0.1,A,3.051,A,2.7569999999999997,A,127.0,A,20.99,A,1.801,A,2.202,A,3.051,A,8.57,A,9.32,A,11.58,A,0.0,A,0.0,A,0.0,A,2018-10-20 00:00:00,2018-10-20 06:21:51
1881,2018-10-21 00:00:00,2018,294,23.9997,104.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.8,A,2018-10-21 06:21:36,17.41,A,16.34,A,20.76,A,13.25,A,58.65,A,78.09,A,43.38,A,0.0,A,1.42,A,0.914,A,149.0,A,40.66,A,0.506,A,0.688,A,1.42,A,4.828,A,5.5920000000000005,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2018-10-21 00:00:00,2018-10-21 06:21:36
1882,2018-10-22 00:00:00,2018,295,23.9997,105.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.77,A,2018-10-22 06:21:24,17.82,A,16.45,A,23.07,A,11.61,A,80.3,A,98.3,A,52.19,A,2.5,A,1.024,A,0.271,A,221.0,A,53.9,A,0.303,A,0.392,A,1.024,A,4.828,A,5.5920000000000005,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2018-10-22 00:00:00,2018-10-22 06:21:24
1883,2018-10-23 00:00:00,2018,296,23.9997,106.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.68,A,2018-10-23 23:21:55,14.0,A,14.42,A,16.8,A,12.72,A,95.4,A,98.4,A,90.6,A,52.0,A,1.401,A,0.73,A,344.0,A,41.08,A,0.586,A,0.912,A,1.4,A,7.072,A,8.58,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-10-23 00:00:00,2018-10-23 23:21:55
1884,2018-10-24 00:00:00,2018,297,23.9997,107.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2018-10-24 06:20:56,17.11,A,15.81,A,22.54,A,10.52,A,76.19,A,98.4,A,40.13,A,0.2,A,1.5090000000000001,A,0.9790000000000001,A,261.0,A,40.53,A,0.701,A,0.897,A,1.508,A,6.324,A,7.084,A,7.84,A,0.0,A,0.0,A,0.0,A,2018-10-24 00:00:00,2018-10-24 06:20:56
1885,2018-10-25 00:00:00,2018,298,23.9997,108.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.79,A,2018-10-25 06:21:37,15.93,A,15.21,A,23.59,A,7.96,A,67.22,A,98.7,A,24.2,A,0.1,A,0.8690000000000001,A,0.6970000000000001,A,358.0,A,21.87,A,0.45899999999999996,A,0.456,A,0.8690000000000001,A,5.5760000000000005,A,6.337999999999999,A,7.84,A,0.0,A,0.0,A,0.0,A,2018-10-25 00:00:00,2018-10-25 06:21:37
1886,2018-10-26 00:00:00,2018,299,23.9997,109.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2018-10-26 06:22:19,15.4,A,14.74,A,24.17,A,7.42,A,63.01,A,95.5,A,24.69,A,0.1,A,0.9359999999999999,A,0.698,A,334.0,A,28.58,A,0.435,A,0.395,A,0.9359999999999999,A,4.828,A,4.846,A,5.596,A,0.0,A,0.0,A,0.0,A,2018-10-26 00:00:00,2018-10-26 06:22:19
1887,2018-10-27 00:00:00,2018,300,23.9997,110.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2018-10-27 06:21:47,15.63,A,15.1,A,25.9,A,5.86,A,59.46,A,96.6,A,18.74,A,0.0,A,0.8,A,0.61,A,323.0,A,25.46,A,0.405,A,0.37200000000000005,A,0.8,A,4.08,A,4.1,A,5.596,A,0.0,A,0.0,A,0.0,A,2018-10-27 00:00:00,2018-10-27 06:21:47
1888,2018-10-28 00:00:00,2018,301,23.9997,111.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2018-10-28 05:21:47,15.85,A,15.42,A,27.05,A,5.59,A,60.61,A,94.0,A,23.91,A,0.0,A,0.655,A,0.18,A,241.0,A,43.37,A,0.306,A,0.281,A,0.655,A,4.08,A,4.1,A,4.848,A,0.0,A,0.0,A,0.0,A,2018-10-28 00:00:00,2018-10-28 05:21:47
1889,2018-10-29 00:00:00,2018,302,23.9997,112.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2018-10-29 06:22:27,16.67,A,16.87,A,28.25,A,6.13,A,52.7,A,96.0,A,16.9,A,0.0,A,1.69,A,1.249,A,240.0,A,33.39,A,0.877,A,1.032,A,1.69,A,7.072,A,7.83,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-10-29 00:00:00,2018-10-29 06:22:27
1890,2018-10-30 00:00:00,2018,303,23.9997,113.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2018-10-30 05:21:49,15.14,A,16.12,A,22.57,A,9.01,A,56.97,A,80.7,A,34.26,A,0.0,A,2.246,A,1.9369999999999998,A,217.0,A,26.52,A,1.181,A,1.489,A,2.245,A,7.072,A,8.58,A,9.34,A,0.0,A,0.0,A,0.0,A,2018-10-30 00:00:00,2018-10-30 05:21:49
1891,2018-10-31 00:00:00,2018,304,23.9997,114.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2018-10-31 06:21:47,11.57,A,11.6,A,17.9,A,4.52,A,70.15,A,91.3,A,36.3,A,1.3,A,2.505,A,1.859,A,328.0,A,37.51,A,1.3730000000000002,A,1.589,A,2.504,A,10.81,A,12.31,A,15.32,A,0.0,A,0.0,A,0.0,A,2018-10-31 00:00:00,2018-10-31 06:21:47
1892,2018-11-01 00:00:00,2018,305,23.9997,115.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.63,A,2018-11-01 06:22:14,9.84,A,9.54,A,18.64,A,3.3,A,63.15,A,97.7,A,20.9,A,0.1,A,1.338,A,0.784,A,9.0,A,41.09,A,0.5670000000000001,A,0.645,A,1.338,A,5.5760000000000005,A,6.337999999999999,A,8.59,A,0.0,A,0.0,A,0.0,A,2018-11-01 00:00:00,2018-11-01 06:22:14
1893,2018-11-02 00:00:00,2018,306,23.9997,116.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.61,A,2018-11-02 06:21:52,11.13,A,10.57,A,21.34,A,-0.26,A,54.67,A,95.0,A,20.49,A,0.0,A,1.0170000000000001,A,0.506,A,227.0,A,43.99,A,0.38299999999999995,A,0.37799999999999995,A,1.0170000000000001,A,4.828,A,4.846,A,5.596,A,0.0,A,0.0,A,0.0,A,2018-11-02 00:00:00,2018-11-02 06:21:52
1894,2018-11-03 00:00:00,2018,307,23.9997,117.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2018-11-03 06:22:09,12.86,A,12.57,A,23.05,A,3.36,A,46.75,A,82.4,A,19.4,A,0.0,A,1.551,A,1.169,A,359.0,A,32.84,A,0.677,A,0.708,A,1.551,A,7.072,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2018-11-03 00:00:00,2018-11-03 06:22:09
1895,2018-11-04 00:00:00,2018,308,23.9997,118.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.64,A,2018-11-04 06:23:14,12.66,A,12.71,A,20.64,A,1.69,A,36.07,A,69.57,A,17.48,A,0.0,A,2.066,A,1.296,A,226.0,A,46.3,A,0.99,A,1.159,A,2.065,A,6.324,A,7.084,A,7.84,A,0.0,A,0.0,A,0.0,A,2018-11-04 00:00:00,2018-11-04 06:23:14
1896,2018-11-05 00:00:00,2018,309,23.9997,119.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2018-11-05 06:21:35,17.95,A,18.01,A,25.46,A,8.16,A,30.55,A,55.99,A,20.53,A,0.0,A,3.168,A,2.549,A,233.0,A,33.64,A,1.817,A,2.238,A,3.168,A,9.32,A,11.56,A,13.08,A,0.0,A,0.0,A,0.0,A,2018-11-05 00:00:00,2018-11-05 06:21:35
1897,2018-11-06 00:00:00,2018,310,23.9997,120.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2018-11-06 06:21:44,18.28,A,18.19,A,25.68,A,6.75,A,32.34,A,64.94,A,18.94,A,0.0,A,2.8939999999999997,A,2.295,A,232.0,A,34.52,A,1.6469999999999998,A,1.96,A,2.8930000000000002,A,9.32,A,10.07,A,10.83,A,0.0,A,0.0,A,0.0,A,2018-11-06 00:00:00,2018-11-06 06:21:44
1898,2018-11-07 00:00:00,2018,311,23.9997,121.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.66,A,2018-11-07 06:21:32,16.33,A,15.99,A,25.47,A,4.57,A,37.46,A,73.04,A,18.27,A,0.0,A,1.9580000000000002,A,1.4980000000000002,A,239.0,A,33.51,A,0.945,A,1.137,A,1.9569999999999999,A,7.82,A,10.07,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-11-07 00:00:00,2018-11-07 06:21:32
1899,2018-11-08 00:00:00,2018,312,23.9997,122.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.68,A,2018-11-08 06:21:50,15.92,A,16.01,A,24.49,A,6.27,A,32.67,A,65.23,A,15.68,A,0.0,A,3.07,A,2.0340000000000003,A,268.0,A,44.74,A,1.6380000000000001,A,2.0069999999999997,A,3.07,A,11.56,A,12.31,A,11.58,A,0.0,A,0.0,A,0.0,A,2018-11-08 00:00:00,2018-11-08 06:21:50
1900,2018-11-09 00:00:00,2018,313,23.9997,123.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2018-11-09 06:21:42,11.23,A,10.11,A,15.99,A,4.36,A,48.83,A,74.13,A,22.97,A,0.0,A,3.306,A,1.033,A,65.0,A,65.81,A,1.886,A,2.1,A,3.307,A,8.57,A,9.32,A,10.08,A,0.0,A,0.0,A,0.0,A,2018-11-09 00:00:00,2018-11-09 06:21:42
1901,2018-11-10 00:00:00,2018,314,23.9997,124.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.61,A,2018-11-10 06:21:49,8.71,A,8.17,A,15.95,A,0.53,A,62.4,A,85.7,A,41.74,A,0.0,A,1.0290000000000001,A,0.534,A,207.0,A,41.27,A,0.435,A,0.42,A,1.0290000000000001,A,5.5760000000000005,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2018-11-10 00:00:00,2018-11-10 06:21:49
