,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,SiteID,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_37cm_Avg,Flag_WS_ms_37cm_Avg,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_37cm_Max,Flag_WS_ms_37cm_Max,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,Date_datetime,Batt_V_TMn_datetime
2837,2021-02-12 00:00:00,2021,43,23.9997,374.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.51,A,2021-02-12 06:39:22,9.29,A,10.03,A,17.34,A,-1.5,A,32.93,A,48.9,A,22.27,A,0.0,A,1.797,A,1.2229999999999999,A,235.0,A,37.44,A,0.698,A,0.98,A,1.483,A,1.798,A,8.04,A,9.61,A,10.33,A,11.86,A,2021-02-12 00:00:00,2021-02-12 06:39:22
2838,2021-02-13 00:00:00,2021,44,23.9997,375.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.54,A,2021-02-13 06:47:27,11.45,A,10.77,A,16.53,A,-1.04,A,44.16,A,81.6,A,27.52,A,0.0,A,3.415,A,3.138,A,223.0,A,20.43,A,1.426,A,1.885,A,2.707,A,3.415,A,8.8,A,10.37,A,11.86,A,13.39,A,2021-02-13 00:00:00,2021-02-13 06:47:27
2839,2021-02-14 00:00:00,2021,45,23.9997,376.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.55,A,2021-02-14 07:37:24,-0.91,A,-2.3,A,11.74,A,-8.75,A,80.7,A,94.3,A,38.03,A,2.032,A,3.66,A,1.248,A,205.0,A,63.25,A,1.75,A,2.182,A,3.105,A,3.66,A,11.09,A,14.21,A,12.62,A,13.39,A,2021-02-14 00:00:00,2021-02-14 07:37:24
2840,2021-02-15 00:00:00,2021,46,23.9997,377.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.38,A,2021-02-15 06:53:20,-4.18,A,-5.44,A,-0.72,A,-8.88,A,81.2,A,95.9,A,68.15,A,0.254,A,0.9690000000000001,A,0.8190000000000001,A,149.0,A,23.39,A,0.225,A,0.449,A,0.807,A,0.9690000000000001,A,3.4619999999999997,A,4.23,A,4.97,A,4.97,A,2021-02-15 00:00:00,2021-02-15 06:53:20
2841,2021-02-16 00:00:00,2021,47,23.9997,378.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.55,A,2021-02-16 07:41:31,1.95,A,2.53,A,9.96,A,-3.8,A,75.75,A,92.7,A,50.8,A,1.016,A,3.57,A,1.989,A,263.0,A,51.27,A,1.591,A,2.106,A,2.767,A,3.57,A,13.38,A,14.98,A,15.68,A,17.97,A,2021-02-16 00:00:00,2021-02-16 07:41:31
2842,2021-02-17 00:00:00,2021,48,23.9997,379.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.74,A,2021-02-17 23:53:04,6.7,A,5.29,A,11.45,A,-1.44,A,55.9,A,93.6,A,,I,0.0,A,2.781,A,1.694,A,337.0,A,47.89,A,1.207,A,1.607,A,0.037000000000000005,A,2.782,A,10.33,A,12.68,A,,I,12.62,A,2021-02-17 00:00:00,2021-02-17 23:53:04
2843,2021-02-18 00:00:00,2021,49,23.9997,380.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.64,A,2021-02-18 06:27:23,3.1,A,1.93,A,9.74,A,-4.35,A,69.62,A,99.2,A,21.06,A,0.0,A,0.963,A,0.613,A,12.0,A,32.56,A,0.297,A,0.478,A,0.0,A,0.963,A,5.751,A,6.534,A,0.0,Q,8.03,A,2021-02-18 00:00:00,2021-02-18 06:27:23
2844,2021-02-19 00:00:00,2021,50,23.9997,381.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.55,A,2021-02-19 06:27:22,4.46,A,3.31,A,14.94,A,-7.96,A,57.01,A,94.5,A,21.04,A,0.0,A,0.87,A,0.428,A,204.0,A,40.23,A,0.20600000000000002,A,0.348,A,0.316,A,0.87,A,4.225,A,5.766,A,,I,4.97,A,2021-02-19 00:00:00,2021-02-19 06:27:22
2845,2021-02-20 00:00:00,2021,51,23.9997,382.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.57,A,2021-02-20 06:26:22,10.78,A,10.75,A,22.78,A,-2.9,A,37.43,A,71.62,A,16.0,A,0.0,A,3.095,A,2.452,A,228.0,A,33.74,A,1.376,A,1.665,A,2.419,A,3.096,A,8.8,A,10.37,A,11.86,A,13.39,A,2021-02-20 00:00:00,2021-02-20 06:26:22
2846,2021-02-21 00:00:00,2021,52,23.9997,383.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.62,A,2021-02-21 06:25:39,9.82,A,8.95,A,14.7,A,0.53,A,23.02,A,40.73,A,7.18,A,0.0,A,4.155,A,3.3939999999999997,A,338.0,A,34.02,A,1.544,A,2.124,A,3.248,A,4.154,A,11.86,A,16.52,A,13.39,A,14.92,A,2021-02-21 00:00:00,2021-02-21 06:25:39
2847,2021-02-22 00:00:00,2021,53,23.9997,384.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.48,A,2021-02-22 06:26:13,6.4,A,5.43,A,19.23,A,-7.05,A,30.95,A,60.69,A,10.45,A,0.0,A,0.701,A,0.304,A,328.0,A,37.86,A,0.212,A,0.32799999999999996,A,0.532,A,0.701,A,5.751,A,8.07,A,6.5,A,6.5,A,2021-02-22 00:00:00,2021-02-22 06:26:13
2848,2021-02-23 00:00:00,2021,54,23.9997,385.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.48,A,2021-02-23 06:30:07,8.74,A,8.7,A,22.95,A,-7.14,A,26.13,A,61.26,A,4.57,A,0.0,A,2.209,A,1.9609999999999999,A,250.0,A,20.64,A,1.045,A,1.051,A,1.6019999999999999,A,2.21,A,8.8,A,9.61,A,11.86,A,12.62,A,2021-02-23 00:00:00,2021-02-23 06:30:07
2849,2021-02-24 00:00:00,2021,55,23.9997,386.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.5,A,2021-02-24 06:30:02,9.68,A,9.41,A,22.65,A,-6.75,A,17.41,A,42.46,A,4.22,A,0.0,A,2.276,A,1.786,A,249.0,A,30.19,A,0.995,A,0.948,A,1.5730000000000002,A,2.2769999999999997,A,9.57,A,10.37,A,12.62,A,13.39,A,2021-02-24 00:00:00,2021-02-24 06:30:02
2850,2021-02-25 00:00:00,2021,56,23.9997,387.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.5,A,2021-02-25 06:25:14,9.93,A,9.95,A,21.63,A,-2.95,A,17.77,A,33.7,A,6.88,A,0.0,A,2.354,A,1.9769999999999999,A,271.0,A,25.56,A,1.2309999999999999,A,1.117,A,1.7,A,2.354,A,10.33,A,12.68,A,,I,14.15,A,2021-02-25 00:00:00,2021-02-25 06:25:14
2851,2021-02-26 00:00:00,2021,57,23.9997,388.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.45,A,2021-02-26 06:25:57,7.22,A,6.53,A,19.22,A,-7.61,A,27.48,A,59.16,A,7.42,A,0.0,A,1.001,A,0.379,A,254.0,A,47.85,A,0.27899999999999997,A,0.135,A,0.48,A,1.001,A,5.751,A,4.23,A,5.735,A,5.735,A,2021-02-26 00:00:00,2021-02-26 06:25:57
2852,2021-02-27 00:00:00,2021,58,23.9997,389.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.5,A,2021-02-27 06:25:12,9.59,A,10.49,A,19.5,A,-1.01,A,14.27,A,31.48,A,5.07,A,0.0,A,3.6289999999999996,A,2.8960000000000004,A,240.0,A,34.42,A,1.568,A,1.23,A,2.517,A,3.628,A,9.57,A,10.37,A,,I,14.92,A,2021-02-27 00:00:00,2021-02-27 06:25:12
2853,2021-02-28 00:00:00,2021,59,23.9997,390.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.53,A,2021-02-28 06:25:56,9.77,A,9.27,A,16.63,A,-1.19,A,17.06,A,26.4,A,9.64,A,0.0,A,3.284,A,2.327,A,266.0,A,40.49,A,1.6340000000000001,A,1.298,A,2.432,A,3.284,A,10.33,A,11.14,A,21.03,Q,14.92,A,2021-02-28 00:00:00,2021-02-28 06:25:56
2854,2021-03-01 00:00:00,2021,60,23.9997,391.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.55,A,2021-03-01 06:30:07,9.52,A,7.33,A,14.18,A,2.34,A,33.61,A,53.77,A,15.34,A,0.0,A,1.84,A,0.883,A,91.0,A,50.51,A,0.6729999999999999,A,0.6559999999999999,A,1.4069999999999998,A,1.841,A,8.04,A,9.61,A,11.09,A,11.86,A,2021-03-01 00:00:00,2021-03-01 06:30:07
2855,2021-03-02 00:00:00,2021,61,23.9997,392.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.43,A,2021-03-02 06:24:41,5.83,A,4.21,A,15.96,A,-8.57,A,37.98,A,73.1,A,16.34,A,0.0,A,0.735,A,0.313,A,206.0,A,38.95,A,0.23199999999999998,A,0.10300000000000001,A,0.47700000000000004,A,0.735,A,4.988,A,4.23,A,5.735,A,7.265,A,2021-03-02 00:00:00,2021-03-02 06:24:41
2856,2021-03-03 00:00:00,2021,62,23.9997,393.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.43,A,2021-03-03 06:24:26,10.14,A,9.43,A,22.47,A,-6.75,A,24.17,A,43.16,A,10.97,A,0.0,A,1.472,A,1.128,A,203.0,A,29.3,A,0.449,A,0.14400000000000002,A,1.005,A,1.473,A,6.513999999999999,A,5.766,A,17.21,Q,12.62,A,2021-03-03 00:00:00,2021-03-03 06:24:26
2857,2021-03-04 00:00:00,2021,63,23.9997,394.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.59,A,2021-03-04 06:24:51,15.66,A,14.83,A,20.16,A,7.02,A,25.1,A,41.63,A,12.01,A,0.0,A,4.936,A,4.178999999999999,A,273.0,A,30.11,A,2.8480000000000003,A,2.2159999999999997,A,3.8539999999999996,A,4.936,A,11.86,A,11.91,A,21.8,Q,17.21,A,2021-03-04 00:00:00,2021-03-04 06:24:51
2858,2021-03-05 00:00:00,2021,64,23.9997,395.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.5,A,2021-03-05 06:24:28,11.74,A,10.99,A,20.61,A,0.02,A,36.73,A,61.64,A,17.73,A,0.0,A,2.9610000000000003,A,1.695,A,66.0,A,47.32,A,1.2429999999999999,A,1.2770000000000001,A,2.309,A,2.963,A,8.8,A,11.14,A,11.09,A,13.39,A,2021-03-05 00:00:00,2021-03-05 06:24:28
2859,2021-03-06 00:00:00,2021,65,23.9997,396.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.52,A,2021-03-06 06:24:31,11.58,A,10.69,A,18.79,A,1.2,A,40.82,A,72.71,A,21.95,A,0.0,A,2.122,A,1.7530000000000001,A,147.0,A,29.36,A,0.725,A,0.485,A,1.6219999999999999,A,2.123,A,7.277,A,7.3020000000000005,A,16.45,Q,11.09,A,2021-03-06 00:00:00,2021-03-06 06:24:31
2860,2021-03-07 00:00:00,2021,66,23.9997,397.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.46,A,2021-03-07 06:25:27,11.55,A,10.28,A,22.51,A,-3.31,A,34.12,A,59.31,A,15.98,A,0.0,A,0.9359999999999999,A,0.484,A,197.0,A,41.19,A,0.223,A,0.05,A,0.5379999999999999,A,0.9359999999999999,A,4.988,A,4.23,A,6.5,A,7.265,A,2021-03-07 00:00:00,2021-03-07 06:25:27
2861,2021-03-08 00:00:00,2021,67,23.9997,398.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.5,A,2021-03-08 06:24:00,15.47,A,15.05,A,26.86,A,0.91,A,25.44,A,44.2,A,10.98,A,0.0,A,1.891,A,1.597,A,222.0,A,24.47,A,0.722,A,0.23600000000000002,A,1.35,A,1.892,A,6.513999999999999,A,7.3020000000000005,A,9.56,A,9.56,A,2021-03-08 00:00:00,2021-03-08 06:24:00
2862,2021-03-09 00:00:00,2021,68,23.9997,399.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.59,A,2021-03-09 06:23:17,17.66,A,17.48,A,25.9,A,11.2,A,22.56,A,42.3,A,8.06,A,0.0,A,3.823,A,3.076,A,264.0,A,32.19,A,2.18,A,1.588,A,2.964,A,3.822,A,14.91,A,15.75,A,15.68,A,17.21,A,2021-03-09 00:00:00,2021-03-09 06:23:17
2863,2021-03-10 00:00:00,2021,69,23.9997,400.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.54,A,2021-03-10 06:23:40,14.62,A,14.33,A,22.76,A,2.84,A,21.86,A,52.47,A,4.61,A,0.0,A,4.745,A,4.096,A,256.0,A,28.56,A,2.673,A,2.011,A,3.674,A,4.744,A,11.86,A,13.45,A,14.92,A,17.21,A,2021-03-10 00:00:00,2021-03-10 06:23:40
2864,2021-03-11 00:00:00,2021,70,23.9997,401.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.46,A,2021-03-11 06:28:35,11.92,A,11.56,A,22.09,A,-1.49,A,17.45,A,38.24,A,6.89,A,0.0,A,2.408,A,2.017,A,229.0,A,28.81,A,0.9229999999999999,A,0.40399999999999997,A,1.5130000000000001,A,2.4090000000000003,A,8.04,A,8.84,A,19.5,Q,12.62,A,2021-03-11 00:00:00,2021-03-11 06:28:35
2865,2021-03-12 00:00:00,2021,71,23.9997,402.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.52,A,2021-03-12 06:27:48,15.26,A,15.05,A,23.55,A,2.73,A,10.2,A,21.01,A,4.41,A,0.0,A,3.6660000000000004,A,3.303,A,237.0,A,22.11,A,1.834,A,1.035,A,2.752,A,3.665,A,9.57,A,11.14,A,15.68,A,16.45,A,2021-03-12 00:00:00,2021-03-12 06:27:48
2866,2021-03-13 00:00:00,2021,72,23.9997,403.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.54,A,2021-03-13 06:22:05,8.0,A,7.49,A,12.68,A,0.26,A,31.0,A,56.36,A,9.2,A,0.0,A,5.121,A,4.797,A,271.0,A,18.99,A,3.071,A,2.438,A,3.63,A,5.12,A,13.38,A,13.45,A,35.57,Q,17.21,A,2021-03-13 00:00:00,2021-03-13 06:22:05
2867,2021-03-14 00:00:00,2021,73,23.9997,404.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.51,A,2021-03-14 06:21:21,8.29,A,7.83,A,14.32,A,2.05,A,39.93,A,64.44,A,22.92,A,0.0,A,5.997999999999999,A,5.52,A,272.0,A,22.8,A,3.6519999999999997,A,3.112,A,4.3389999999999995,A,5.997999999999999,A,17.96,A,19.59,A,25.62,Q,20.27,A,2021-03-14 00:00:00,2021-03-14 06:21:21
2868,2021-03-15 00:00:00,2021,74,23.9997,405.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.48,A,2021-03-15 06:13:27,11.41,A,10.6,A,20.94,A,-2.42,A,33.21,A,71.38,A,9.95,A,0.0,A,2.313,A,1.736,A,237.0,A,33.05,A,1.115,A,0.575,A,1.633,A,2.313,A,8.8,A,10.37,A,12.62,A,14.15,A,2021-03-15 00:00:00,2021-03-15 06:13:27
2869,2021-03-16 00:00:00,2021,75,23.9997,406.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.53,A,2021-03-16 06:07:42,9.4,A,9.04,A,19.7,A,0.31,A,25.65,A,47.82,A,6.35,A,0.0,A,6.537000000000001,A,5.1579999999999995,A,267.0,A,35.75,A,3.67,A,3.793,A,5.04,A,6.537000000000001,A,17.2,A,21.13,A,47.81,Q,21.8,A,2021-03-16 00:00:00,2021-03-16 06:07:42
2870,2021-03-17 00:00:00,2021,76,23.9997,407.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.44,A,2021-03-17 06:05:18,8.7,A,6.87,A,19.62,A,-7.12,A,34.19,A,63.71,A,15.49,A,0.0,A,1.088,A,0.201,A,211.0,A,56.2,A,0.342,A,0.13699999999999998,A,0.5720000000000001,A,1.088,A,5.751,A,4.998,A,10.33,Q,6.5,A,2021-03-17 00:00:00,2021-03-17 06:05:18
2871,2021-03-18 00:00:00,2021,77,23.9997,0.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.67,A,2021-03-18 23:59:41,15.66,A,14.09,A,21.34,A,,I,18.7,A,28.56,A,,I,0.0,A,1.05,A,0.778,A,159.0,A,30.37,A,0.237,A,0.10800000000000001,A,0.83,A,1.05,A,4.988,A,4.23,A,7.19,A,7.265,A,2021-03-18 00:00:00,2021-03-18 23:59:41
2872,2021-03-19 00:00:00,2021,78,23.9997,1.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.47,A,2021-03-19 06:00:05,13.1,A,12.26,A,24.16,A,-1.58,A,22.07,A,36.43,A,11.49,A,0.0,A,1.307,A,0.792,A,196.0,A,41.41,A,0.325,A,0.08900000000000001,A,0.972,A,1.307,A,6.513999999999999,A,4.998,A,7.9510000000000005,A,8.03,A,2021-03-19 00:00:00,2021-03-19 06:00:05
2873,2021-03-20 00:00:00,2021,79,23.9997,2.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.48,A,2021-03-20 06:08:49,14.89,A,14.16,A,26.93,A,-0.28,A,20.66,A,38.51,A,7.28,A,0.0,A,2.093,A,1.633,A,239.0,A,29.98,A,0.9490000000000001,A,0.141,A,1.53,A,2.094,A,8.04,A,8.84,A,9.47,A,11.86,A,2021-03-20 00:00:00,2021-03-20 06:08:49
2874,2021-03-21 00:00:00,2021,80,23.9997,3.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.54,A,2021-03-21 06:08:57,16.3,A,16.63,A,25.18,A,7.48,A,22.08,A,31.59,A,11.02,A,0.0,A,3.662,A,3.264,A,252.0,A,24.04,A,2.064,A,0.6659999999999999,A,2.8510000000000004,A,3.662,A,9.57,A,11.14,A,12.52,A,13.39,A,2021-03-21 00:00:00,2021-03-21 06:08:57
2875,2021-03-22 00:00:00,2021,81,23.9997,4.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.57,A,2021-03-22 05:58:01,12.78,A,12.02,A,17.39,A,5.22,A,18.36,A,26.67,A,10.37,A,0.0,A,4.8660000000000005,A,4.218999999999999,A,287.0,A,29.51,A,2.861,A,1.985,A,3.909,A,4.864,A,14.91,A,18.05,A,17.84,A,18.74,A,2021-03-22 00:00:00,2021-03-22 05:58:01
2876,2021-03-23 00:00:00,2021,82,23.9997,5.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.47,A,2021-03-23 05:56:05,12.34,A,11.31,A,20.58,A,-0.56,A,20.91,A,53.23,A,10.22,A,0.0,A,3.408,A,2.441,A,257.0,A,38.91,A,1.8130000000000002,A,0.848,A,2.761,A,3.408,A,10.33,A,11.14,A,12.52,A,14.15,A,2021-03-23 00:00:00,2021-03-23 05:56:05
2877,2021-03-24 00:00:00,2021,83,23.9997,6.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.55,A,2021-03-24 06:02:57,7.58,A,6.34,A,11.33,A,0.68,A,67.56,A,95.7,A,40.43,A,0.508,A,2.7489999999999997,A,2.049,A,265.0,A,36.15,A,1.551,A,1.021,A,2.343,A,2.75,A,10.33,A,10.37,A,10.99,A,11.86,A,2021-03-24 00:00:00,2021-03-24 06:02:57
2878,2021-03-25 00:00:00,2021,84,23.9997,7.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.44,A,2021-03-25 06:00:09,8.74,A,7.78,A,16.46,A,-4.65,A,55.84,A,97.7,A,22.5,A,0.254,A,2.45,A,2.138,A,241.0,A,23.94,A,1.222,A,0.312,A,2.013,A,2.451,A,8.8,A,8.84,A,10.23,A,11.86,A,2021-03-25 00:00:00,2021-03-25 06:00:09
2879,2021-03-26 00:00:00,2021,85,23.9997,8.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.57,A,2021-03-26 06:03:37,12.45,A,11.83,A,19.26,A,4.95,A,28.81,A,42.98,A,17.76,A,0.0,A,3.667,A,3.3989999999999996,A,259.0,A,19.97,A,2.029,A,0.9079999999999999,A,2.9139999999999997,A,3.6660000000000004,A,13.38,A,14.98,A,13.28,A,17.97,A,2021-03-26 00:00:00,2021-03-26 06:03:37
2880,2021-03-27 00:00:00,2021,86,23.9997,9.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.52,A,2021-03-27 06:00:09,10.53,A,9.63,A,16.71,A,0.63,A,39.58,A,58.25,A,26.75,A,0.0,A,1.795,A,1.0,A,345.0,A,41.37,A,0.784,A,0.722,A,1.618,A,1.796,A,8.8,A,9.61,A,10.99,A,11.09,A,2021-03-27 00:00:00,2021-03-27 06:00:09
2881,2021-03-28 00:00:00,2021,87,23.9997,10.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.46,A,2021-03-28 05:53:41,11.87,A,10.34,A,21.94,A,-3.15,A,35.31,A,61.88,A,16.0,A,0.0,A,0.958,A,0.345,A,191.0,A,45.22,A,0.34299999999999997,A,0.209,A,0.889,A,0.958,A,6.513999999999999,A,6.534,A,7.9510000000000005,A,9.56,A,2021-03-28 00:00:00,2021-03-28 05:53:41
2882,2021-03-29 00:00:00,2021,88,23.9997,11.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.46,A,2021-03-29 05:58:53,14.82,A,14.11,A,25.94,A,-1.7,A,23.88,A,46.12,A,8.93,A,0.0,A,2.052,A,1.7169999999999999,A,220.0,A,25.61,A,0.836,A,0.19899999999999998,A,1.6340000000000001,A,2.053,A,6.513999999999999,A,7.3020000000000005,A,9.47,A,11.09,A,2021-03-29 00:00:00,2021-03-29 05:58:53
2883,2021-03-30 00:00:00,2021,89,23.9997,12.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.59,A,2021-03-30 05:59:05,17.94,A,17.82,A,26.66,A,5.7,A,12.91,A,23.11,A,5.7,A,0.0,A,4.21,A,3.4210000000000003,A,265.0,A,33.39,A,2.2159999999999997,A,1.42,A,3.2910000000000004,A,4.209,A,13.38,A,14.98,A,14.8,A,17.21,A,2021-03-30 00:00:00,2021-03-30 05:59:05
